normalized_timestamp,query_id,throughput,bufferSizeInBytes,buffersInGlobalBufferManager,executionMode,joinStrategy,numberOfEntriesSliceCaches,numberOfWorkerThreads,pageSize,query,resourceAssignment,sliceCacheType
17600,10,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,9,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,8,760.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,7,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,6,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,5,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,4,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,3,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,2,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,14,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,15,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,16,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,24,5.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,18,5.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,28,5.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,31,5.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,27,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,21,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,20,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,23,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,29,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,26,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,32,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,22,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,17,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,19,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,25,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17600,30,7.5,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,13,790.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,12,805.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,11,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,10,790.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,9,805.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,8,790.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,7,790.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,6,790.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,5,795.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,4,795.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,3,805.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,2,805.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,1,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,14,785.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,15,795.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
17800,16,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,32,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,31,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,30,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,13,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,12,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,11,760.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,10,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,9,760.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,8,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,7,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,6,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,5,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,4,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,3,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,2,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,1,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,14,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,15,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,16,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,17,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,18,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,19,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,20,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,21,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,22,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,23,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,24,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,25,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,26,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,27,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,28,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18000,29,10.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,32,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,31,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,30,30.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,13,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,12,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,11,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,10,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,9,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,8,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,7,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,6,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,5,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,4,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,3,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,2,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,1,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,14,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,15,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,16,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,17,30.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,18,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,19,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,20,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,21,30.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,22,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,23,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,24,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,25,30.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,26,30.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,27,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,28,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18200,29,35.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,32,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,31,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,13,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,11,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,10,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,9,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,8,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,7,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,6,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,5,760.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,4,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,3,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,2,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,1,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,14,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,15,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,16,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,17,70.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,18,70.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,19,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,20,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,21,70.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,22,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,23,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,24,70.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,25,70.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,26,70.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,27,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,28,70.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18400,29,65.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,32,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,31,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,30,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,13,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,12,820.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,11,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,10,760.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,9,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,8,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,7,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,6,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,5,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,4,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,3,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,2,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,1,780.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,14,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,15,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,16,800.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,17,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,18,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,19,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,20,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,21,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,22,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,23,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,24,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,25,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,26,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,27,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,28,95.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18600,29,100.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18800,32,175.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18800,31,180.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
18800,30,180.0,10240,200000,COMPILER,HASH_JOIN,10,24,8192,aggregation,WORK_DEALING_NEW_QUEUE_AND_THREAD,SECOND_CHANCE
